species,latitude,longitude,year,country,basis,grid_row,grid_col,n_records
Abies alba,47.24573,1.50117,1998,FR,HUMAN_OBSERVATION,256,1089,1
Abies alba,47.25924,1.7515,1998,FR,HUMAN_OBSERVATION,256,1090,1
Abies alba,47.23552,1.87023,1998,FR,HUMAN_OBSERVATION,256,1091,1
Abies alba,47.24615,2.31275,2016,FR,HUMAN_OBSERVATION,256,1093,3
Abies alba,47.30867,2.37879,1999,FR,HUMAN_OBSERVATION,256,1094,1
Abies alba,47.26564,2.75509,1999,FR,HUMAN_OBSERVATION,256,1096,1
Abies alba,47.27102,2.89196,1999,FR,HUMAN_OBSERVATION,256,1097,1
Abies alba,47.1729,3.33192,1978,FR,OBSERVATION,256,1099,1
Abies alba,47.30825,3.84697,2016,FR,HUMAN_OBSERVATION,256,1103,2
Abies alba,47.298435,4.023816,2021,FR,HUMAN_OBSERVATION,256,1104,3
Abies alba,47.31159,4.23072,2021,FR,HUMAN_OBSERVATION,256,1105,2
Abies alba,47.17472,4.80657,2022,FR,HUMAN_OBSERVATION,256,1108,2
Abies alba,47.187952,4.989655,2022,FR,HUMAN_OBSERVATION,256,1109,3
Abies alba,47.17524,5.51946,2022,FR,HUMAN_OBSERVATION,256,1113,4
Abies alba,47.20517,5.73263,2021,FR,HUMAN_OBSERVATION,256,1114,1
Abies alba,47.21755,5.91843,2021,FR,HUMAN_OBSERVATION,256,1115,8
Abies alba,47.30323,6.05656,2021,FR,HUMAN_OBSERVATION,256,1116,8
Abies alba,47.18842,6.25997,2021,FR,HUMAN_OBSERVATION,256,1117,6
Abies alba,47.28034,6.46525,2016,FR,HUMAN_OBSERVATION,256,1118,3
Abies alba,47.23863,6.62076,2016,FR,HUMAN_OBSERVATION,256,1119,3
Abies alba,47.25772,6.70884,2023,FR,HUMAN_OBSERVATION,256,1120,6
Abies alba,47.19707,6.87777,2024,FR,HUMAN_OBSERVATION,256,1121,6
Abies alba,47.33256,7.00864,2026,FR,HUMAN_OBSERVATION,256,1122,1
Abies alba,47.08974,-1.57444,2009,FR,HUMAN_OBSERVATION,257,1070,1
Abies alba,47.08469,1.05554,1999,FR,HUMAN_OBSERVATION,257,1086,1
Abies alba,47.16422,2.11263,1999,FR,HUMAN_OBSERVATION,257,1092,1
Abies alba,47.13591,2.22073,1999,FR,HUMAN_OBSERVATION,257,1093,1
Abies alba,47.11672,2.73603,1999,FR,HUMAN_OBSERVATION,257,1096,1
Abies alba,47.01938,3.9178,2016,FR,HUMAN_OBSERVATION,257,1103,2
Abies alba,47.013148,4.107572,2025,FR,HUMAN_OBSERVATION,257,1104,7
Abies alba,47.12131,4.21493,2009,FR,HUMAN_OBSERVATION,257,1105,1
Abies alba,47.10719,4.701525,2024,FR,HUMAN_OBSERVATION,257,1108,1
Abies alba,47.134472,4.897742,2023,FR,HUMAN_OBSERVATION,257,1109,1
Abies alba,47.15007,5.45198,2016,FR,HUMAN_OBSERVATION,257,1112,1
Abies alba,47.05468,5.64406,2009,FR,HUMAN_OBSERVATION,257,1113,1
Abies alba,47.09417,5.83108,2022,FR,HUMAN_OBSERVATION,257,1114,1
Abies alba,47.15708,5.83518,2009,FR,HUMAN_OBSERVATION,257,1115,4
Abies alba,47.075633,6.084369,2023,FR,HUMAN_OBSERVATION,257,1116,9
Abies alba,47.006856,6.295125,2023,FR,HUMAN_OBSERVATION,257,1117,5
Abies alba,47.04104,6.35461,2021,FR,HUMAN_OBSERVATION,257,1118,10
Abies alba,47.01559,6.61662,2023,FR,HUMAN_OBSERVATION,257,1119,4
Abies alba,47.06102,6.68174,2025,FR,HUMAN_OBSERVATION,257,1120,5
Abies alba,46.991,3.98688,2016,FR,HUMAN_OBSERVATION,258,1103,1
Abies alba,46.9983,4.12761,2016,FR,HUMAN_OBSERVATION,258,1104,4
Abies alba,46.92334,4.309,2016,FR,HUMAN_OBSERVATION,258,1105,1
Abies alba,46.940701,4.416987,2022,FR,HUMAN_OBSERVATION,258,1106,2
Abies alba,46.8487,5.60517,2022,FR,HUMAN_OBSERVATION,258,1113,2
Abies alba,46.868,5.8097,2023,FR,HUMAN_OBSERVATION,258,1114,8
Abies alba,46.858782,5.904845,2024,FR,HUMAN_OBSERVATION,258,1115,13
Abies alba,46.85394,6.02555,2021,FR,HUMAN_OBSERVATION,258,1116,7
Abies alba,46.96246,6.28295,2016,FR,HUMAN_OBSERVATION,258,1117,3
Abies alba,46.9696,6.48591,2024,FR,HUMAN_OBSERVATION,258,1118,11
Abies alba,46.99002,6.52194,2016,FR,HUMAN_OBSERVATION,258,1119,1
Abies alba,46.72047,3.28105,2016,FR,HUMAN_OBSERVATION,259,1099,1
Abies alba,46.81094,3.9836,2016,FR,HUMAN_OBSERVATION,259,1103,1
Abies alba,46.68615,5.62151,2021,FR,HUMAN_OBSERVATION,259,1113,3
Abies alba,46.71905,5.72826,2021,FR,HUMAN_OBSERVATION,259,1114,9
Abies alba,46.80086,5.99569,2021,FR,HUMAN_OBSERVATION,259,1115,10
Abies alba,46.70401,6.04961,2023,FR,HUMAN_OBSERVATION,259,1116,5
Abies alba,46.69796,6.29458,2025,FR,HUMAN_OBSERVATION,259,1117,5
Abies alba,46.79,6.44036,2021,FR,HUMAN_OBSERVATION,259,1118,8
Abies alba,46.51986,-0.77664,2009,FR,HUMAN_OBSERVATION,260,1075,1
Abies alba,46.59097,-0.47231,2021,FR,HUMAN_OBSERVATION,260,1077,1
Abies alba,46.6346,2.6732,1998,FR,HUMAN_OBSERVATION,260,1096,2
Abies alba,46.54411,3.45676,1998,FR,HUMAN_OBSERVATION,260,1100,1
Abies alba,46.64548,3.5933,2016,FR,HUMAN_OBSERVATION,260,1101,2
Abies alba,46.661533,4.325544,2023,FR,HUMAN_OBSERVATION,260,1105,1
Abies alba,46.57903,5.5889,2022,FR,HUMAN_OBSERVATION,260,1113,5
Abies alba,46.503525,5.805842,2024,FR,HUMAN_OBSERVATION,260,1114,8
Abies alba,46.584936,5.867396,2025,FR,HUMAN_OBSERVATION,260,1115,17
Abies alba,46.54755,6.03081,2021,FR,HUMAN_OBSERVATION,260,1116,6
Abies alba,46.65231,6.23022,2025,FR,HUMAN_OBSERVATION,260,1117,1
Abies alba,46.35675,1.63437,1978,FR,HUMAN_OBSERVATION,261,1089,3
Abies alba,46.3637,1.91026,2009,FR,HUMAN_OBSERVATION,261,1091,1
Abies alba,46.36269,2.28462,1999,FR,HUMAN_OBSERVATION,261,1093,1
Abies alba,46.36343,3.58532,1998,FR,HUMAN_OBSERVATION,261,1101,1
Abies alba,46.47012,4.48793,2009,FR,HUMAN_OBSERVATION,261,1106,4
Abies alba,46.44113,4.59094,2022,FR,HUMAN_OBSERVATION,261,1107,2
Abies alba,46.43713,5.01902,2009,FR,HUMAN_OBSERVATION,261,1110,1
Abies alba,46.36621,5.47212,2022,FR,HUMAN_OBSERVATION,261,1112,3
Abies alba,46.41942,5.50123,2022,FR,HUMAN_OBSERVATION,261,1113,7
Abies alba,46.48221,5.81775,2021,FR,HUMAN_OBSERVATION,261,1114,5
Abies alba,46.49858,5.87097,2021,FR,HUMAN_OBSERVATION,261,1115,7
Abies alba,46.364666,6.013306,2025,FR,HUMAN_OBSERVATION,261,1116,10
Abies alba,46.3375,6.23723,2026,FR,HUMAN_OBSERVATION,261,1117,3
Abies alba,46.3394,6.43203,2025,FR,HUMAN_OBSERVATION,261,1118,3
Abies alba,46.34881,6.56368,2022,FR,HUMAN_OBSERVATION,261,1119,6
Abies alba,46.38639,6.69117,2025,FR,HUMAN_OBSERVATION,261,1120,6
Abies alba,46.39037,6.84046,2009,FR,HUMAN_OBSERVATION,261,1121,1
Abies alba,46.31907,0.69281,2016,FR,HUMAN_OBSERVATION,262,1084,2
Abies alba,46.26332,1.37699,1999,FR,HUMAN_OBSERVATION,262,1088,1
Abies alba,46.26672,1.63661,1979,FR,HUMAN_OBSERVATION,262,1089,1
Abies alba,46.28176,1.70328,2021,FR,HUMAN_OBSERVATION,262,1090,4
Abies alba,46.31881,1.93659,2021,FR,HUMAN_OBSERVATION,262,1091,2
Abies alba,46.27176,2.15595,1999,FR,HUMAN_OBSERVATION,262,1092,4
Abies alba,46.20024,2.74858,2016,FR,HUMAN_OBSERVATION,262,1096,6
Abies alba,46.194511,3.02995,2025,FR,HUMAN_OBSERVATION,262,1098,1
Abies alba,46.27402,3.80534,2022,FR,HUMAN_OBSERVATION,262,1102,4
Abies alba,46.21304,4.27036,2021,FR,HUMAN_OBSERVATION,262,1105,1
Abies alba,46.26376,4.45383,2022,FR,HUMAN_OBSERVATION,262,1106,7
Abies alba,46.1888,4.60644,2021,FR,HUMAN_OBSERVATION,262,1107,8
Abies alba,46.2571,5.01239,2009,FR,HUMAN_OBSERVATION,262,1110,1
Abies alba,46.18295,5.25419,2009,FR,HUMAN_OBSERVATION,262,1111,1
Abies alba,46.27703,5.44102,2021,FR,HUMAN_OBSERVATION,262,1112,1
Abies alba,46.19999,5.61818,2021,FR,HUMAN_OBSERVATION,262,1113,2
Abies alba,46.30558,5.7025,2022,FR,HUMAN_OBSERVATION,262,1114,10
Abies alba,46.28901,5.94831,2016,FR,HUMAN_OBSERVATION,262,1115,4
Abies alba,46.29108,6.10848,2024,FR,HUMAN_OBSERVATION,262,1116,7
Abies alba,46.24945,6.4337,2024,FR,HUMAN_OBSERVATION,262,1118,3
Abies alba,46.2665,6.59626,2016,FR,HUMAN_OBSERVATION,262,1119,6
Abies alba,46.25225,6.82269,2025,FR,HUMAN_OBSERVATION,262,1120,9
Abies alba,46.08987,0.89123,1979,FR,HUMAN_OBSERVATION,263,1085,2
Abies alba,46.008488,1.24687,2025,FR,HUMAN_OBSERVATION,263,1087,1
Abies alba,46.010575,1.415594,2025,FR,HUMAN_OBSERVATION,263,1088,3
Abies alba,46.08665,1.64108,1979,FR,HUMAN_OBSERVATION,263,1089,2
Abies alba,46.08813,1.77048,1979,FR,HUMAN_OBSERVATION,263,1090,2
Abies alba,46.08479,1.91244,2021,FR,HUMAN_OBSERVATION,263,1091,2
Abies alba,46.00325,2.41851,1979,FR,HUMAN_OBSERVATION,263,1094,1
Abies alba,46.00384,2.54773,1979,FR,HUMAN_OBSERVATION,263,1095,1
Abies alba,46.112647,2.922183,2025,FR,HUMAN_OBSERVATION,263,1097,2
Abies alba,46.118094,3.121447,2025,FR,HUMAN_OBSERVATION,263,1098,2
Abies alba,46.08831,3.52877,2016,FR,HUMAN_OBSERVATION,263,1101,1
Abies alba,46.049932,3.773348,2025,FR,HUMAN_OBSERVATION,263,1102,3
Abies alba,46.12524,4.13783,2021,FR,HUMAN_OBSERVATION,263,1104,1
Abies alba,46.1231,4.26718,2021,FR,HUMAN_OBSERVATION,263,1105,1
Abies alba,46.15726,4.372,2021,FR,HUMAN_OBSERVATION,263,1106,5
Abies alba,46.15486,4.50142,2021,FR,HUMAN_OBSERVATION,263,1107,2
Abies alba,46.05298,5.40244,2009,FR,HUMAN_OBSERVATION,263,1112,1
Abies alba,46.07339,5.63646,2021,FR,HUMAN_OBSERVATION,263,1113,3
Abies alba,46.130617,5.817981,2026,FR,HUMAN_OBSERVATION,263,1114,2
Abies alba,46.06622,6.11396,2025,FR,HUMAN_OBSERVATION,263,1116,3
Abies alba,46.152775,6.192561,2026,FR,HUMAN_OBSERVATION,263,1117,4
Abies alba,46.15891,6.37064,2021,FR,HUMAN_OBSERVATION,263,1118,2
Abies alba,46.098705,6.584052,2026,FR,HUMAN_OBSERVATION,263,1119,2
Abies alba,46.027,6.76066,2025,FR,HUMAN_OBSERVATION,263,1120,2
Abies alba,46.02617,6.94444,1979,FR,HUMAN_OBSERVATION,263,1121,2
Abies alba,45.90997,0.79472,2016,FR,HUMAN_OBSERVATION,264,1084,2
Abies alba,45.87322,1.09614,2016,FR,HUMAN_OBSERVATION,264,1086,1
Abies alba,45.95637,1.20955,2016,FR,HUMAN_OBSERVATION,264,1087,5
Abies alba,45.97327,1.34553,2021,FR,HUMAN_OBSERVATION,264,1088,5
Abies alba,45.897484,1.610281,2025,FR,HUMAN_OBSERVATION,264,1089,8
Abies alba,45.99483,1.91314,2021,FR,HUMAN_OBSERVATION,264,1091,4
Abies alba,45.95931,2.06821,2021,FR,HUMAN_OBSERVATION,264,1092,1
Abies alba,45.83359,2.48069,2021,FR,HUMAN_OBSERVATION,264,1094,2
Abies alba,45.92332,2.60984,2021,FR,HUMAN_OBSERVATION,264,1095,3
Abies alba,45.94997,2.72605,2016,FR,HUMAN_OBSERVATION,264,1096,1
Abies alba,45.970238,2.959055,2025,FR,HUMAN_OBSERVATION,264,1097,13
Abies alba,45.9939,3.059292,2025,FR,HUMAN_OBSERVATION,264,1098,2
Abies alba,45.95238,3.61612,2021,FR,HUMAN_OBSERVATION,264,1101,8
Abies alba,45.96977,3.66814,2021,FR,HUMAN_OBSERVATION,264,1102,3
Abies alba,45.98549,3.84924,2021,FR,HUMAN_OBSERVATION,264,1103,1
Abies alba,45.87037,4.30983,2021,FR,HUMAN_OBSERVATION,264,1105,2
Abies alba,45.892133,4.387975,2024,FR,HUMAN_OBSERVATION,264,1106,7
Abies alba,45.910241,4.564458,2024,FR,HUMAN_OBSERVATION,264,1107,2
Abies alba,45.96975,4.75227,2021,FR,HUMAN_OBSERVATION,264,1108,1
Abies alba,45.889526,5.367743,2021,FR,HUMAN_OBSERVATION,264,1112,2
Abies alba,45.9859,5.63425,2026,FR,HUMAN_OBSERVATION,264,1113,3
Abies alba,45.97966,5.75998,2021,FR,HUMAN_OBSERVATION,264,1114,6
Abies alba,45.8369,6.10455,2025,FR,HUMAN_OBSERVATION,264,1116,4
Abies alba,45.869439,6.247356,2026,FR,HUMAN_OBSERVATION,264,1117,4
Abies alba,45.904397,6.423353,2024,FR,HUMAN_OBSERVATION,264,1118,6
Abies alba,45.94065,6.80909,1979,FR,HUMAN_OBSERVATION,264,1120,1
Abies alba,45.937347,6.888697,2025,FR,HUMAN_OBSERVATION,264,1121,2
Abies alba,45.73817,0.31581,2016,FR,HUMAN_OBSERVATION,265,1081,1
Abies alba,45.753735,0.360167,2024,FR,HUMAN_OBSERVATION,265,1082,1
Abies alba,45.6959,0.70852,2021,FR,HUMAN_OBSERVATION,265,1084,1
Abies alba,45.75362,0.9896,2021,FR,HUMAN_OBSERVATION,265,1085,1
Abies alba,45.81126,1.26148,2009,FR,HUMAN_OBSERVATION,265,1087,1
Abies alba,45.73705,1.63932,2021,FR,HUMAN_OBSERVATION,265,1089,2
Abies alba,45.70611,1.73559,2021,FR,HUMAN_OBSERVATION,265,1090,1
Abies alba,45.79669,1.86322,2021,FR,HUMAN_OBSERVATION,265,1091,2
Abies alba,45.788607,2.043462,2021,FR,HUMAN_OBSERVATION,265,1092,3
Abies alba,45.78861,2.19765,2009,FR,HUMAN_OBSERVATION,265,1093,2
Abies alba,45.82561,2.47028,2016,FR,HUMAN_OBSERVATION,265,1094,2
Abies alba,45.81515,2.6865,2021,FR,HUMAN_OBSERVATION,265,1096,2
Abies alba,45.779619,2.934455,2026,FR,HUMAN_OBSERVATION,265,1097,15
Abies alba,45.756026,3.018955,2026,FR,HUMAN_OBSERVATION,265,1098,6
Abies alba,45.70265,3.40485,2021,FR,HUMAN_OBSERVATION,265,1100,3
Abies alba,45.73758,3.58512,2023,FR,HUMAN_OBSERVATION,265,1101,4
Abies alba,45.682003,3.814114,2026,FR,HUMAN_OBSERVATION,265,1102,8
Abies alba,45.80558,3.84429,2021,FR,HUMAN_OBSERVATION,265,1103,3
Abies alba,45.69595,4.49623,2016,FR,HUMAN_OBSERVATION,265,1106,2
Abies alba,45.76508,4.6404,2009,FR,HUMAN_OBSERVATION,265,1107,1
Abies alba,45.787928,4.738357,2024,FR,HUMAN_OBSERVATION,265,1108,1
Abies alba,45.757872,5.403425,2021,FR,HUMAN_OBSERVATION,265,1112,1
Abies alba,45.676303,5.715328,2024,FR,HUMAN_OBSERVATION,265,1114,2
Abies alba,45.668472,5.989931,2024,FR,HUMAN_OBSERVATION,265,1115,2
Abies alba,45.73447,6.10482,2021,FR,HUMAN_OBSERVATION,265,1116,4
Abies alba,45.777036,6.312912,2024,FR,HUMAN_OBSERVATION,265,1117,5
Abies alba,45.72555,6.36143,2021,FR,HUMAN_OBSERVATION,265,1118,3
Abies alba,45.71142,6.50185,2016,FR,HUMAN_OBSERVATION,265,1119,1
Abies alba,45.79131,6.71647,2016,FR,HUMAN_OBSERVATION,265,1120,1
Abies alba,45.60509,0.13426,2016,FR,HUMAN_OBSERVATION,266,1080,1
Abies alba,45.58972,0.33425,2016,FR,HUMAN_OBSERVATION,266,1082,1
Abies alba,45.565006,0.78736,2023,FR,HUMAN_OBSERVATION,266,1084,1
Abies alba,45.6264,0.89012,2021,FR,HUMAN_OBSERVATION,266,1085,3
Abies alba,45.59497,1.30107,2021,FR,HUMAN_OBSERVATION,266,1087,1
Abies alba,45.52347,1.35361,2021,FR,HUMAN_OBSERVATION,266,1088,3
Abies alba,45.63647,1.65213,1979,FR,HUMAN_OBSERVATION,266,1089,4
Abies alba,45.63441,1.78767,2021,FR,HUMAN_OBSERVATION,266,1090,10
Abies alba,45.53605,1.92946,2016,FR,HUMAN_OBSERVATION,266,1091,5
Abies alba,45.57262,2.00631,2021,FR,HUMAN_OBSERVATION,266,1092,5
Abies alba,45.52997,2.32738,2021,FR,HUMAN_OBSERVATION,266,1093,6
Abies alba,45.56718,2.48821,2016,FR,HUMAN_OBSERVATION,266,1094,6
Abies alba,45.51865,2.51826,2016,FR,HUMAN_OBSERVATION,266,1095,5
Abies alba,45.528916,2.820386,2024,FR,HUMAN_OBSERVATION,266,1096,5
Abies alba,45.662896,2.966047,2024,FR,HUMAN_OBSERVATION,266,1097,3
Abies alba,45.629859,3.085028,2025,FR,HUMAN_OBSERVATION,266,1098,2
Abies alba,45.63863,3.19245,2016,FR,HUMAN_OBSERVATION,266,1099,3
Abies alba,45.63018,3.45475,2021,FR,HUMAN_OBSERVATION,266,1100,5
Abies alba,45.559385,3.548258,2023,FR,HUMAN_OBSERVATION,266,1101,13
Abies alba,45.577247,3.831498,2025,FR,HUMAN_OBSERVATION,266,1102,10
Abies alba,45.621695,3.973274,2025,FR,HUMAN_OBSERVATION,266,1103,3
Abies alba,45.63486,4.47622,2009,FR,HUMAN_OBSERVATION,266,1106,1
Abies alba,45.63311,4.60455,2009,FR,HUMAN_OBSERVATION,266,1107,1
Abies alba,45.61379,5.63085,2016,FR,HUMAN_OBSERVATION,266,1113,2
Abies alba,45.630318,5.722927,2026,FR,HUMAN_OBSERVATION,266,1114,6
Abies alba,45.654133,5.977892,2026,FR,HUMAN_OBSERVATION,266,1115,5
Abies alba,45.565246,6.085934,2025,FR,HUMAN_OBSERVATION,266,1116,7
Abies alba,45.6437,6.22835,2021,FR,HUMAN_OBSERVATION,266,1117,7
Abies alba,45.553558,6.496852,2025,FR,HUMAN_OBSERVATION,266,1118,2
Abies alba,45.52692,6.6161,2016,FR,HUMAN_OBSERVATION,266,1119,5
Abies alba,45.58087,6.78435,2009,FR,HUMAN_OBSERVATION,266,1120,1
Abies alba,45.57649,6.91243,2009,FR,HUMAN_OBSERVATION,266,1121,1
Abies alba,45.41506,1.30444,2021,FR,HUMAN_OBSERVATION,267,1087,3
Abies alba,45.41054,1.36104,1979,FR,HUMAN_OBSERVATION,267,1088,2
Abies alba,45.48961,1.63562,2021,FR,HUMAN_OBSERVATION,267,1089,5
Abies alba,45.33688,1.674546,2024,FR,HUMAN_OBSERVATION,267,1090,8
Abies alba,45.38013,1.833413,2026,FR,HUMAN_OBSERVATION,267,1091,8
Abies alba,45.42865,2.13468,2016,FR,HUMAN_OBSERVATION,267,1092,5
Abies alba,45.392339,2.249856,2026,FR,HUMAN_OBSERVATION,267,1093,8
Abies alba,45.42883,2.39021,2016,FR,HUMAN_OBSERVATION,267,1094,4
Abies alba,45.464442,2.770231,2024,FR,HUMAN_OBSERVATION,267,1096,1
Abies alba,45.39963,3.04144,2021,FR,HUMAN_OBSERVATION,267,1098,3
Abies alba,45.3512,3.46188,2016,FR,HUMAN_OBSERVATION,267,1100,5
Abies alba,45.48519,3.55414,2021,FR,HUMAN_OBSERVATION,267,1101,6
Abies alba,45.47457,3.69459,2016,FR,HUMAN_OBSERVATION,267,1102,5
Abies alba,45.406348,3.927804,2024,FR,HUMAN_OBSERVATION,267,1103,6
Abies alba,45.48744,4.06588,2009,FR,HUMAN_OBSERVATION,267,1104,2
Abies alba,45.370367,4.431214,2024,FR,HUMAN_OBSERVATION,267,1106,5
Abies alba,45.379655,4.567567,2026,FR,HUMAN_OBSERVATION,267,1107,11
Abies alba,45.38474,5.13549,2021,FR,HUMAN_OBSERVATION,267,1110,2
Abies alba,45.48202,5.2044,2016,FR,HUMAN_OBSERVATION,267,1111,1
Abies alba,45.396848,5.347477,2026,FR,HUMAN_OBSERVATION,267,1112,3
Abies alba,45.45128,5.6633,2016,FR,HUMAN_OBSERVATION,267,1113,1
Abies alba,45.427582,5.820105,2024,FR,HUMAN_OBSERVATION,267,1114,9
Abies alba,45.46598,5.937566,2026,FR,HUMAN_OBSERVATION,267,1115,9
Abies alba,45.39906,6.10031,2016,FR,HUMAN_OBSERVATION,267,1116,3
Abies alba,45.462137,6.225638,2024,FR,HUMAN_OBSERVATION,267,1117,3
Abies alba,45.467491,6.45851,2023,FR,HUMAN_OBSERVATION,267,1118,1
Abies alba,45.45796,6.53395,2016,FR,HUMAN_OBSERVATION,267,1119,2
Abies alba,45.4343,6.66942,2021,FR,HUMAN_OBSERVATION,267,1120,1
Abies alba,45.211802,0.509862,2021,FR,HUMAN_OBSERVATION,268,1083,1
Abies alba,45.25556,1.6131,2021,FR,HUMAN_OBSERVATION,268,1089,1
Abies alba,45.26495,1.67668,2016,FR,HUMAN_OBSERVATION,268,1090,7
Abies alba,45.24798,1.88064,2016,FR,HUMAN_OBSERVATION,268,1091,9
Abies alba,45.30275,2.16063,2016,FR,HUMAN_OBSERVATION,268,1092,4
Abies alba,45.25788,2.24994,2021,FR,HUMAN_OBSERVATION,268,1093,5
Abies alba,45.18574,2.55534,2021,FR,HUMAN_OBSERVATION,268,1095,2
Abies alba,45.19386,2.68164,1979,FR,HUMAN_OBSERVATION,268,1096,1
Abies alba,45.17176,2.90453,1979,FR,HUMAN_OBSERVATION,268,1097,2
Abies alba,45.21782,3.29371,2021,FR,HUMAN_OBSERVATION,268,1099,4
Abies alba,45.20814,3.3699,2009,FR,HUMAN_OBSERVATION,268,1100,1
Abies alba,45.33241,3.53803,2016,FR,HUMAN_OBSERVATION,268,1101,6
Abies alba,45.19133,3.76836,2016,FR,HUMAN_OBSERVATION,268,1102,4
Abies alba,45.31035,3.86908,2016,FR,HUMAN_OBSERVATION,268,1103,1
Abies alba,45.201552,4.155746,2026,FR,HUMAN_OBSERVATION,268,1104,1
Abies alba,45.246484,4.169898,2024,FR,HUMAN_OBSERVATION,268,1105,3
Abies alba,45.249389,4.479675,2025,FR,HUMAN_OBSERVATION,268,1106,6
Abies alba,45.325032,4.545097,2026,FR,HUMAN_OBSERVATION,268,1107,3
Abies alba,45.27111,4.72168,2009,FR,HUMAN_OBSERVATION,268,1108,1
Abies alba,45.31719,5.31071,2009,FR,HUMAN_OBSERVATION,268,1111,1
Abies alba,45.182513,5.530278,2026,FR,HUMAN_OBSERVATION,268,1113,5
Abies alba,45.233945,5.745721,2025,FR,HUMAN_OBSERVATION,268,1114,4
Abies alba,45.292,5.97745,2016,FR,HUMAN_OBSERVATION,268,1115,5
Abies alba,45.249398,6.006772,2026,FR,HUMAN_OBSERVATION,268,1116,8
Abies alba,45.23331,6.37806,2009,FR,HUMAN_OBSERVATION,268,1118,1
Abies alba,45.284908,6.892862,2025,FR,HUMAN_OBSERVATION,268,1121,1
Abies alba,45.05732,1.56491,2021,FR,HUMAN_OBSERVATION,269,1089,1
Abies alba,45.0504,1.68397,1979,FR,HUMAN_OBSERVATION,269,1090,1
Abies alba,45.01447,1.98401,2016,FR,HUMAN_OBSERVATION,269,1091,1
Abies alba,45.06883,2.13599,2016,FR,HUMAN_OBSERVATION,269,1092,4
Abies alba,45.01499,2.23764,2016,FR,HUMAN_OBSERVATION,269,1093,1
Abies alba,45.1139,2.47884,2021,FR,HUMAN_OBSERVATION,269,1094,2
Abies alba,45.13152,2.6568,2021,FR,HUMAN_OBSERVATION,269,1095,11
Abies alba,45.16538,2.8078,2023,FR,HUMAN_OBSERVATION,269,1096,3
Abies alba,45.01994,2.88747,2023,FR,HUMAN_OBSERVATION,269,1097,1
Abies alba,45.15683,3.02565,2016,FR,HUMAN_OBSERVATION,269,1098,1
Abies alba,45.04745,3.22733,2016,FR,HUMAN_OBSERVATION,269,1099,6
Abies alba,45.1267,3.41922,2021,FR,HUMAN_OBSERVATION,269,1100,2
Abies alba,45.05288,3.59547,2021,FR,HUMAN_OBSERVATION,269,1101,2
Abies alba,45.099099,4.033031,2024,FR,HUMAN_OBSERVATION,269,1104,1
Abies alba,45.07805,4.33257,2021,FR,HUMAN_OBSERVATION,269,1105,2
Abies alba,45.05867,4.40805,2021,FR,HUMAN_OBSERVATION,269,1106,6
Abies alba,45.047932,5.481724,2026,FR,HUMAN_OBSERVATION,269,1112,2
Abies alba,45.122363,5.556683,2025,FR,HUMAN_OBSERVATION,269,1113,24
Abies alba,45.020792,5.780953,2024,FR,HUMAN_OBSERVATION,269,1114,4
Abies alba,45.093372,5.911554,2026,FR,HUMAN_OBSERVATION,269,1115,8
Abies alba,45.06078,6.11335,1979,FR,HUMAN_OBSERVATION,269,1116,1
Abies alba,44.91768,1.79613,1979,FR,HUMAN_OBSERVATION,270,1090,2
Abies alba,44.95759,2.0314,2021,FR,HUMAN_OBSERVATION,270,1092,2
Abies alba,44.91609,2.30111,2021,FR,HUMAN_OBSERVATION,270,1093,1
Abies alba,44.8981,2.37705,2021,FR,HUMAN_OBSERVATION,270,1094,1
Abies alba,44.871182,3.090516,2026,FR,HUMAN_OBSERVATION,270,1098,9
Abies alba,44.853772,3.326408,2024,FR,HUMAN_OBSERVATION,270,1099,1
Abies alba,44.909391,3.795318,2024,FR,HUMAN_OBSERVATION,270,1102,5
Abies alba,44.92013,3.95045,2009,FR,HUMAN_OBSERVATION,270,1103,2
Abies alba,44.91898,4.07716,2009,FR,HUMAN_OBSERVATION,270,1104,1
Abies alba,44.84273,4.21775,2021,FR,HUMAN_OBSERVATION,270,1105,6
Abies alba,44.86179,4.35015,2021,FR,HUMAN_OBSERVATION,270,1106,3
Abies alba,44.94703,5.33194,2016,FR,HUMAN_OBSERVATION,270,1111,4
Abies alba,44.83874,5.36116,2021,FR,HUMAN_OBSERVATION,270,1112,5
Abies alba,44.840074,5.610036,2025,FR,HUMAN_OBSERVATION,270,1113,3
Abies alba,44.93785,5.67072,2021,FR,HUMAN_OBSERVATION,270,1114,9
Abies alba,44.99928,5.88769,2016,FR,HUMAN_OBSERVATION,270,1115,4
Abies alba,44.906382,6.066221,2025,FR,HUMAN_OBSERVATION,270,1116,4
Abies alba,44.86958,6.4829,1979,FR,HUMAN_OBSERVATION,270,1118,1
Abies alba,44.965915,6.686013,2025,FR,HUMAN_OBSERVATION,270,1120,1
Abies alba,44.81048,2.31379,2023,FR,HUMAN_OBSERVATION,271,1093,2
Abies alba,44.79874,2.64226,2016,FR,HUMAN_OBSERVATION,271,1095,1
Abies alba,44.72554,2.94466,2016,FR,HUMAN_OBSERVATION,271,1097,1
Abies alba,44.684,3.5998,2016,FR,HUMAN_OBSERVATION,271,1101,1
Abies alba,44.685008,3.712023,2026,FR,HUMAN_OBSERVATION,271,1102,5
Abies alba,44.73443,3.87858,2016,FR,HUMAN_OBSERVATION,271,1103,2
Abies alba,44.677958,4.024006,2023,FR,HUMAN_OBSERVATION,271,1104,7
